pert_id	cmap_name
BRD-K20061970	BRD-K20061970
BRD-K38907993	BRD-K38907993
BRD-K94833531	BRD-K94833531
BRD-K32476586	BRD-K32476586
BRD-K07409609	BRD-K07409609
BRD-K21367867	BRD-K21367867
BRD-K66016089	BRD-K66016089
BRD-K28691459	BRD-K28691459
BRD-K15992638	BRD-K15992638
BRD-K00853706	BRD-K00853706
BRD-K84013239	BRD-K84013239
BRD-K34005205	BRD-K34005205
BRD-K49847771	BRD-K49847771
BRD-K50477983	BRD-K50477983
BRD-K05639803	BRD-K05639803
BRD-K39140255	BRD-K39140255
BRD-K00631971	BRD-K00631971
BRD-K55891520	BRD-K55891520
BRD-K80009401	BRD-K80009401
BRD-K96549574	BRD-K96549574
BRD-K89110518	BRD-K89110518
BRD-K34506374	BRD-K34506374
BRD-K31526203	BRD-K31526203
BRD-K77965546	BRD-K77965546
BRD-K32916996	BRD-K32916996
BRD-K30853940	BRD-K30853940
BRD-K30284601	BRD-K30284601
BRD-K84199148	BRD-K84199148
BRD-K82968130	BRD-K82968130
BRD-K54111001	BRD-K54111001
BRD-K38904629	BRD-K38904629
BRD-K19237647	BRD-K19237647
BRD-K75360899	BRD-K75360899
BRD-K76065617	BRD-K76065617
BRD-A03121430	BRD-A03121430
BRD-A99445203	BRD-A99445203
BRD-A24436948	BRD-A24436948
BRD-K47445962	BRD-K47445962
BRD-K49721311	BRD-K49721311
BRD-K36252987	BRD-K36252987
BRD-K43205312	BRD-K43205312
BRD-K26603007	BRD-K26603007
BRD-K59159023	BRD-K59159023
BRD-K59099886	BRD-K59099886
BRD-K73125678	BRD-K73125678
BRD-K37151525	BRD-K37151525
BRD-K18294143	BRD-K18294143
BRD-A21524347	BRD-A21524347
BRD-K32235162	BRD-K32235162
BRD-K56738235	BRD-K56738235
BRD-K30921693	BRD-K30921693
BRD-K94336792	BRD-K94336792
BRD-K05969019	BRD-K05969019
BRD-K70518736	BRD-K70518736
BRD-K64640769	BRD-K64640769
BRD-K62370517	BRD-K62370517
BRD-K40621788	BRD-K40621788
BRD-K22377875	BRD-K22377875
BRD-K17368287	adrenosterone
BRD-K79199168	BRD-K79199168
BRD-A99750020	BRD-A99750020
BRD-K61439686	BRD-K61439686
BRD-K51956957	BRD-K51956957
BRD-K32918816	BRD-K32918816
BRD-K21838437	BRD-K21838437
BRD-K76176797	BRD-K76176797
BRD-K04181823	BRD-K04181823
BRD-A99344113	BRD-A99344113
BRD-K18709210	BRD-K18709210
BRD-K66973998	BRD-K66973998
BRD-K62072978	BRD-K62072978
BRD-K35119180	BRD-K35119180
BRD-K04706894	BRD-K04706894
BRD-K16754572	BRD-K16754572
BRD-K77727343	BRD-K77727343
BRD-K33128056	BRD-K33128056
BRD-K42799692	BRD-K42799692
BRD-K29328556	BRD-K29328556
BRD-K95251122	BRD-K95251122
BRD-K86946907	BRD-K86946907
BRD-K80073743	BRD-K80073743
BRD-K40612106	BRD-K40612106
BRD-K49298555	BRD-K49298555
BRD-K98578493	BRD-K98578493
BRD-K98976117	BRD-K98976117
BRD-K77663497	BRD-K77663497
BRD-K04650671	BRD-K04650671
BRD-K49526793	BRD-K49526793
BRD-K60780031	BRD-K60780031
BRD-K06489778	BRD-K06489778
BRD-K23029982	BRD-K23029982
BRD-K51167279	BRD-K51167279
BRD-K62102480	BRD-K62102480
BRD-K29320859	BRD-K29320859
BRD-K43909206	BRD-K43909206
BRD-K78469924	BRD-K78469924
BRD-K44576681	BRD-K44576681
BRD-K14863829	BRD-K14863829
BRD-K85112460	BRD-K85112460
BRD-K75625428	BRD-K75625428
BRD-K64567083	BRD-K64567083
BRD-K61491580	BRD-K61491580
BRD-K72717797	BRD-K72717797
BRD-K30823221	BRD-K30823221
BRD-K19133474	BRD-K19133474
BRD-K03352392	BRD-K03352392
BRD-K08759542	BRD-K08759542
BRD-K66463856	BRD-K66463856
BRD-K67702605	BRD-K67702605
BRD-K63616423	BRD-K63616423
BRD-K87690520	BRD-K87690520
BRD-K63858518	BRD-K63858518
BRD-K79067166	BRD-K79067166
BRD-K90882192	BRD-K90882192
BRD-K23617623	BRD-K23617623
BRD-K18562194	BRD-K18562194
BRD-K45762887	BRD-K45762887
BRD-K81642886	BRD-K81642886
BRD-K10089296	BRD-K10089296
BRD-K77139764	BRD-K77139764
BRD-K41513047	BRD-K41513047
BRD-K68884923	BRD-K68884923
BRD-K12325488	BRD-K12325488
BRD-K00423214	BRD-K00423214
BRD-K72602058	BRD-K72602058
BRD-K66559139	BRD-K66559139
BRD-K70652938	BRD-K70652938
BRD-K37971917	BRD-K37971917
BRD-K95160020	BRD-K95160020
BRD-K27726273	BRD-K27726273
BRD-K79322550	BRD-K79322550
BRD-K55209210	BRD-K55209210
BRD-K81608755	BRD-K81608755
BRD-K86750448	BRD-K86750448
BRD-K19817946	BRD-K19817946
BRD-K92374432	BRD-K92374432
BRD-K07484899	BRD-K07484899
BRD-A62787624	BRD-A62787624
BRD-K91596921	BRD-K91596921
BRD-K44193634	BRD-K44193634
BRD-A12166214	BRD-A12166214
BRD-K31820800	BRD-K31820800
BRD-K33787033	BRD-K33787033
BRD-K92379545	BRD-K92379545
BRD-K07009788	BRD-K07009788
BRD-K54836449	BRD-K54836449
BRD-K11054031	BRD-K11054031
BRD-K96652989	BRD-K96652989
BRD-K81881801	BRD-K81881801
BRD-K25608271	BRD-K25608271
BRD-K03599607	BRD-K03599607
BRD-K22940496	BRD-K22940496
BRD-K33637419	BRD-K33637419
BRD-K89277562	BRD-K89277562
BRD-K56437119	BRD-K56437119
BRD-K95729740	BRD-K95729740
BRD-K58791506	BRD-K58791506
BRD-K40982265	BRD-K40982265
BRD-K77241556	BRD-K77241556
BRD-K27991961	BRD-K27991961
BRD-K81281620	BRD-K81281620
BRD-K60337438	BRD-K60337438
BRD-K76997656	BRD-K76997656
BRD-K47441131	BRD-K47441131
BRD-K72452130	BRD-K72452130
BRD-K87277021	BRD-K87277021
BRD-K55939029	BRD-K55939029
BRD-K83919473	BRD-K83919473
BRD-A84695402	BRD-A84695402
BRD-A03182941	BRD-A03182941
BRD-K32595626	BRD-K32595626
BRD-A66369147	BRD-A66369147
BRD-A84867566	BRD-A84867566
BRD-K05417183	BRD-K05417183
BRD-K30533903	BRD-K30533903
BRD-K69147598	BRD-K69147598
BRD-K60653414	BRD-K60653414
BRD-K83115435	BRD-K83115435
BRD-K86817746	BRD-K86817746
BRD-K04336022	BRD-K04336022
BRD-K42789863	BRD-K42789863
BRD-K88812218	BRD-K88812218
BRD-K73573090	BRD-K73573090
BRD-K62935726	BRD-K62935726
BRD-K36796440	BRD-K36796440
BRD-K26836050	BRD-K26836050
BRD-K01095342	BRD-K01095342
BRD-K19435356	BRD-K19435356
BRD-K41202439	BRD-K41202439
BRD-K62979806	BRD-K62979806
BRD-K23204256	BRD-K23204256
BRD-K02637547	BRD-K02637547
BRD-K15201964	BRD-K15201964
BRD-K67406305	BRD-K67406305
BRD-K98496939	BRD-K98496939
BRD-K95675012	BRD-K95675012
BRD-K85633971	BRD-K85633971
BRD-K28347985	BRD-K28347985
BRD-K69294714	BRD-K69294714
BRD-K17474512	BRD-K17474512
BRD-K90040724	BRD-K90040724
BRD-K59507567	BRD-K59507567
BRD-K55795421	BRD-K55795421
BRD-K16167206	BRD-K16167206
BRD-K20355073	BRD-K20355073
BRD-A91931411	BRD-A91931411
BRD-K70992537	BRD-K70992537
BRD-K73126584	BRD-K73126584
BRD-K38258132	BRD-K38258132
BRD-K84541452	BRD-K84541452
BRD-K59041191	BRD-K59041191
BRD-K21771537	BRD-K21771537
BRD-K89260735	BRD-K89260735
BRD-K74506898	BRD-K74506898
BRD-K99903568	BRD-K99903568
BRD-K84975143	BRD-K84975143
BRD-K69791255	BRD-K69791255
BRD-K75730049	BRD-K75730049
BRD-K09977699	BRD-K09977699
BRD-K66248685	BRD-K66248685
BRD-K62892366	BRD-K62892366
BRD-K25016708	BRD-K25016708
BRD-K77978259	BRD-K77978259
BRD-K78196882	BRD-K78196882
BRD-K70200818	BRD-K70200818
BRD-K31466024	BRD-K31466024
BRD-K95798946	BRD-K95798946
BRD-A89471191	BRD-A89471191
BRD-A91891312	BRD-A91891312
BRD-K53547009	BRD-K53547009
BRD-K64660038	BRD-K64660038
BRD-K14375485	BRD-K14375485
BRD-K79517375	BRD-K79517375
BRD-K55976165	BRD-K55976165
BRD-K45936761	BRD-K45936761
BRD-K43086600	BRD-K43086600
BRD-K55237592	BRD-K55237592
BRD-K47417426	BRD-K47417426
BRD-K41774018	BRD-K41774018
BRD-K58795356	BRD-K58795356
BRD-K43729445	BRD-K43729445
BRD-K14470344	BRD-K14470344
BRD-K05127596	BRD-K05127596
BRD-K39342915	BRD-K39342915
BRD-K15478481	BRD-K15478481
BRD-K88385836	BRD-K88385836
BRD-K32231853	BRD-K32231853
BRD-K01754917	BRD-K01754917
BRD-K12097074	BRD-K12097074
BRD-K67146164	BRD-K67146164
BRD-K69699301	BRD-K69699301
BRD-K97223487	BRD-K97223487
BRD-K79807180	BRD-K79807180
BRD-K51849151	BRD-K51849151
BRD-K48699175	BRD-K48699175
BRD-K95588139	BRD-K95588139
BRD-K92613860	BRD-K92613860
BRD-K53050301	BRD-K53050301
BRD-K41410736	BRD-K41410736
BRD-K12705251	BRD-K12705251
BRD-K12801140	BRD-K12801140
BRD-K02159857	BRD-K02159857
BRD-K41287744	BRD-K41287744
BRD-K28079391	BRD-K28079391
BRD-K17940097	BRD-K17940097
BRD-K13299646	BRD-K13299646
BRD-K20745677	BRD-K20745677
BRD-K74445272	BRD-K74445272
BRD-K44244207	BRD-K44244207
BRD-K74817844	BRD-K74817844
BRD-K66898851	sanguinarium-chloride
BRD-K03564313	DMNB
BRD-A60877539	BRD-A60877539
BRD-A50913845	BRD-A50913845
BRD-K64264170	BRD-K64264170
BRD-K80888628	BRD-K80888628
BRD-K52977489	BRD-K52977489
BRD-K77817104	BRD-K77817104
BRD-A99402294	BRD-A99402294
BRD-K43390655	BRD-K43390655
BRD-K19691332	BRD-K19691332
BRD-K13637593	BRD-K13637593
BRD-K14233531	BRD-K14233531
BRD-K22599787	BRD-K22599787
BRD-K71836501	BRD-K71836501
BRD-A79884839	BRD-A79884839
BRD-K42465630	BRD-K42465630
BRD-K54751614	BRD-K54751614
BRD-K83013052	BRD-K83013052
BRD-K57650037	BRD-K57650037
BRD-K61087440	BRD-K61087440
BRD-K69580972	BRD-K69580972
BRD-K26373865	BRD-K26373865
BRD-K09227140	BRD-K09227140
BRD-K07762528	BRD-K07762528
BRD-K81001899	BRD-K81001899
BRD-K55800245	BRD-K55800245
BRD-K00938872	BRD-K00938872
BRD-K27600134	BRD-K27600134
BRD-K27194553	BRD-K27194553
BRD-K42139332	BRD-K42139332
BRD-K85580909	BRD-K85580909
BRD-K92913380	BRD-K92913380
BRD-K89748417	BRD-K89748417
BRD-K79213964	BRD-K79213964
BRD-K45589340	BRD-K45589340
BRD-K29338816	BRD-K29338816
BRD-K70969650	BRD-K70969650
BRD-K29760532	BRD-K29760532
BRD-K67131822	BRD-K67131822
BRD-K32423836	BRD-K32423836
BRD-K26399271	BRD-K26399271
BRD-K45860594	BRD-K45860594
BRD-K40679791	BRD-K40679791
BRD-K05304510	BRD-K05304510
BRD-K62833799	BRD-K62833799
BRD-K41331757	BRD-K41331757
BRD-K66352426	BRD-K66352426
BRD-K46298577	BRD-K46298577
BRD-K87951090	BRD-K87951090
BRD-K11757577	BRD-K11757577
BRD-K22069962	BRD-K22069962
BRD-K45398957	BRD-K45398957
BRD-K21036759	BRD-K21036759
BRD-K11554989	BRD-K11554989
BRD-K63984483	BRD-K63984483
BRD-K00359952	BRD-K00359952
BRD-K33940145	BRD-K33940145
BRD-K24752397	BRD-K24752397
BRD-K33653343	BRD-K33653343
BRD-K00537235	BRD-K00537235
BRD-K63102090	BRD-K63102090
BRD-K16954129	BRD-K16954129
BRD-K33956641	BRD-K33956641
BRD-K34197007	BRD-K34197007
BRD-K26790127	BRD-K26790127
BRD-K00414849	BRD-K00414849
BRD-K42877297	BRD-K42877297
BRD-K12743035	BRD-K12743035
BRD-K24984327	BRD-K24984327
BRD-K57688676	BRD-K57688676
BRD-K68041793	BRD-K68041793
BRD-K46412655	BRD-K46412655
BRD-K08433493	BRD-K08433493
BRD-K98474331	BRD-K98474331
BRD-K02066524	BRD-K02066524
BRD-K40558736	BRD-K40558736
BRD-K46560430	BRD-K46560430
BRD-K13330525	BRD-K13330525
BRD-K88344082	BRD-K88344082
BRD-K24020784	BRD-K24020784
BRD-K17245631	BRD-K17245631
BRD-K32680124	BRD-K32680124
BRD-K77950699	BRD-K77950699
BRD-K57517066	BRD-K57517066
BRD-K89399989	BRD-K89399989
BRD-K69914820	BRD-K69914820
BRD-K14732209	BRD-K14732209
BRD-K85708426	BRD-K85708426
BRD-A36428246	BRD-A36428246
BRD-K35975002	BRD-K35975002
BRD-K19645475	BRD-K19645475
BRD-K54067431	BRD-K54067431
BRD-A73590800	BRD-A73590800
BRD-K86774687	BRD-K86774687
BRD-K28774883	BRD-K28774883
BRD-K73176613	BRD-K73176613
BRD-K79877849	BRD-K79877849
BRD-K50700697	BRD-K50700697
BRD-K79551673	BRD-K79551673
BRD-A00680357	BRD-A00680357
BRD-K58586013	BRD-K58586013
BRD-K69082321	BRD-K69082321
BRD-K72934808	BRD-K72934808
BRD-K49673270	BRD-K49673270
BRD-K52643615	BRD-K52643615
BRD-K85234739	BRD-K85234739
BRD-K20077349	BRD-K20077349
BRD-K26693319	BRD-K26693319
BRD-K55479099	BRD-K55479099
BRD-K99660943	BRD-K99660943
BRD-K92457070	BRD-K92457070
BRD-A40787240	gemifloxacin
BRD-K49529874	BRD-K49529874
BRD-K43025624	BRD-K43025624
BRD-K88087295	BRD-K88087295
BRD-K07502463	BRD-K07502463
BRD-K69093885	BRD-K69093885
BRD-K19315592	BRD-K19315592
BRD-K77399094	BRD-K77399094
BRD-K28790383	BRD-K28790383
BRD-K89932793	BRD-K89932793
BRD-K98169006	BRD-K98169006
BRD-K28932578	BRD-K28932578
BRD-K67408816	BRD-K67408816
BRD-K85162396	BRD-K85162396
BRD-K77541177	BRD-K77541177
BRD-K80724972	BRD-K80724972
BRD-K52372795	BRD-K52372795
BRD-K36340167	BRD-K36340167
BRD-K35230457	BRD-K35230457
BRD-K04710685	BRD-K04710685
BRD-A42536341	BRD-A42536341
BRD-A57798559	BRD-A57798559
BRD-K19310540	BRD-K19310540
BRD-K86694287	BRD-K86694287
BRD-K55478267	BRD-K55478267
BRD-A95480808	BRD-A95480808
BRD-K04441230	BRD-K04441230
BRD-A03668899	BRD-A03668899
BRD-K18519621	BRD-K18519621
BRD-K66941670	BRD-K66941670
BRD-K98005735	BRD-K98005735
BRD-K72386335	BRD-K72386335
BRD-K20836550	BRD-K20836550
BRD-K30597925	BRD-K30597925
BRD-K28531276	BRD-K28531276
BRD-K13370005	BRD-K13370005
BRD-K12853587	BRD-K12853587
BRD-K18944654	BRD-K18944654
BRD-K15714104	BRD-K15714104
BRD-K61973443	BRD-K61973443
BRD-K30792491	BRD-K30792491
BRD-K56015010	BRD-K56015010
BRD-K82754613	BRD-K82754613
BRD-K19085288	BRD-K19085288
BRD-K72029544	BRD-K72029544
BRD-K96023136	BRD-K96023136
BRD-K54250149	BRD-K54250149
BRD-K75844518	BRD-K75844518
BRD-K43381631	BRD-K43381631
BRD-K73337367	BRD-K73337367
BRD-K28753508	BRD-K28753508
BRD-A61767497	BRD-A61767497
BRD-K32120119	BRD-K32120119
BRD-K61021741	BRD-K61021741
BRD-K26472648	BRD-K26472648
BRD-K01717817	BRD-K01717817
BRD-K25330450	BRD-K25330450
BRD-K10528627	BRD-K10528627
BRD-K08835142	BRD-K08835142
BRD-K05605336	BRD-K05605336
BRD-K18527484	BRD-K18527484
BRD-K68202226	BRD-K68202226
BRD-K79658624	BRD-K79658624
BRD-K72842159	BRD-K72842159
BRD-K85912419	BRD-K85912419
BRD-K96671994	BRD-K96671994
BRD-K34851865	BRD-K34851865
BRD-K13572796	BRD-K13572796
BRD-K74676765	BRD-K74676765
BRD-K82658511	BRD-K82658511
BRD-K19776718	BRD-K19776718
BRD-K29685390	BRD-K29685390
BRD-K39613696	BRD-K39613696
BRD-K09523238	BRD-K09523238
BRD-K09271653	BRD-K09271653
BRD-K06392309	BRD-K06392309
BRD-K13761649	BRD-K13761649
BRD-K95863777	BRD-K95863777
BRD-K34531548	BRD-K34531548
BRD-K19652287	BRD-K19652287
BRD-K09460582	BRD-K09460582
BRD-K25351976	BRD-K25351976
BRD-K06250424	BRD-K06250424
BRD-K20733942	BRD-K20733942
BRD-K91094364	BRD-K91094364
BRD-K39961819	BRD-K39961819
BRD-K84518331	BRD-K84518331
BRD-K26826253	BRD-K26826253
BRD-A57982699	BRD-A57982699
BRD-K85716998	BRD-K85716998
BRD-K34595206	BRD-K34595206
BRD-K46641047	BRD-K46641047
BRD-K55562948	BRD-K55562948
BRD-K78697404	BRD-K78697404
BRD-K07473245	BRD-K07473245
BRD-K22606370	BRD-K22606370
BRD-K84235037	BRD-K84235037
BRD-K32520360	BRD-K32520360
BRD-A26222320	BRD-A26222320
BRD-K78202004	BRD-K78202004
BRD-K70163662	BRD-K70163662
BRD-K39438085	BRD-K39438085
BRD-K55867695	BRD-K55867695
BRD-K39624517	BRD-K39624517
BRD-K60777422	BRD-K60777422
BRD-K48788132	BRD-K48788132
BRD-K82107155	BRD-K82107155
BRD-K85813125	BRD-K85813125
BRD-K74056311	BRD-K74056311
BRD-K45563993	BRD-K45563993
BRD-K21450593	BRD-K21450593
BRD-K27849471	BRD-K27849471
BRD-K40876208	BRD-K40876208
BRD-K15694916	BRD-K15694916
BRD-K64797043	BRD-K64797043
BRD-K33597325	BRD-K33597325
BRD-K23703519	BRD-K23703519
BRD-K15898103	BRD-K15898103
BRD-K96978561	BRD-K96978561
BRD-K52872067	BRD-K52872067
BRD-K48593237	BRD-K48593237
BRD-K84459640	BRD-K84459640
BRD-K60847609	BRD-K60847609
BRD-K01639343	BRD-K01639343
BRD-K47878187	BRD-K47878187
BRD-K85615919	BRD-K85615919
BRD-K33269038	BRD-K33269038
BRD-K03821002	BRD-K03821002
BRD-K80066561	BRD-K80066561
BRD-K42138859	BRD-K42138859
BRD-K52713598	BRD-K52713598
BRD-K98749544	BRD-K98749544
BRD-K78252315	BRD-K78252315
BRD-K26187220	BRD-K26187220
BRD-K05802716	BRD-K05802716
BRD-K01991250	BRD-K01991250
BRD-K05125666	BRD-K05125666
BRD-K01250897	BRD-K01250897
BRD-K22651517	BRD-K22651517
BRD-K44415466	BRD-K44415466
BRD-K45908502	BRD-K45908502
BRD-K90316899	BRD-K90316899
BRD-K42679620	BRD-K42679620
BRD-K87419143	BRD-K87419143
BRD-K89471250	BRD-K89471250
BRD-K89476673	BRD-K89476673
BRD-K04116560	BRD-K04116560
BRD-K17675924	BRD-K17675924
BRD-K87640319	BRD-K87640319
BRD-K96295480	BRD-K96295480
BRD-K03205303	BRD-K03205303
BRD-K37132815	BRD-K37132815
BRD-K25138450	BRD-K25138450
BRD-K95350313	BRD-K95350313
BRD-K21119095	BRD-K21119095
BRD-K21784579	BRD-K21784579
BRD-K63271817	BRD-K63271817
BRD-K74035204	BRD-K74035204
BRD-A85231803	BRD-A85231803
BRD-K00767817	BRD-K00767817
BRD-K11636255	BRD-K11636255
BRD-K57202089	BRD-K57202089
BRD-K35085740	BRD-K35085740
BRD-K96075847	BRD-K96075847
BRD-K77743611	BRD-K77743611
BRD-K74968522	BRD-K74968522
BRD-K27132686	BRD-K27132686
BRD-K05220907	BRD-K05220907
BRD-K16626032	BRD-K16626032
BRD-K11027431	BRD-K11027431
BRD-K23825243	BRD-K23825243
BRD-K67027685	BRD-K67027685
BRD-K91459693	BRD-K91459693
BRD-K75331656	BRD-K75331656
BRD-K64026092	BRD-K64026092
BRD-K69740275	BRD-K69740275
BRD-K35001076	BRD-K35001076
BRD-K86077185	BRD-K86077185
BRD-K30065842	BRD-K30065842
BRD-K91426044	BRD-K91426044
BRD-K26402831	BRD-K26402831
BRD-K86358396	BRD-K86358396
BRD-K95935249	BRD-K95935249
BRD-K83108629	BRD-K83108629
BRD-K75426080	BRD-K75426080
BRD-K78003637	BRD-K78003637
BRD-K86897283	BRD-K86897283
BRD-K44512951	BRD-K44512951
BRD-K32491833	BRD-K32491833
BRD-K22308901	BRD-K22308901
BRD-K01605333	BRD-K01605333
BRD-K52989901	BRD-K52989901
BRD-K94962552	BRD-K94962552
BRD-K85720719	BRD-K85720719
BRD-K90157100	BRD-K90157100
BRD-K37989903	BRD-K37989903
BRD-A71590475	BRD-A71590475
BRD-K25954314	BRD-K25954314
BRD-K57734337	BRD-K57734337
BRD-K83336425	BRD-K83336425
BRD-K17574409	BRD-K17574409
BRD-A57762296	BRD-A57762296
BRD-A54769817	BRD-A54769817
BRD-K73088636	BRD-K73088636
BRD-A05635986	BRD-A05635986
BRD-A59995060	BRD-A59995060
BRD-K14417813	BRD-K14417813
BRD-K53612668	BRD-K53612668
BRD-K44894536	BRD-K44894536
BRD-K16207499	BRD-K16207499
BRD-K42809349	BRD-K42809349
BRD-K39159284	BRD-K39159284
BRD-K06935782	BRD-K06935782
BRD-K91500340	BRD-K91500340
BRD-K44935022	BRD-K44935022
BRD-A02799884	BRD-A02799884
BRD-K81082554	BRD-K81082554
BRD-K38035271	BRD-K38035271
BRD-K43390080	BRD-K43390080
BRD-K58534531	BRD-K58534531
BRD-K28795679	BRD-K28795679
BRD-K88890050	BRD-K88890050
BRD-K23244363	BRD-K23244363
BRD-K53319404	BRD-K53319404
BRD-K70428675	BRD-K70428675
BRD-K03848296	BRD-K03848296
BRD-K73357447	BRD-K73357447
BRD-K86371068	BRD-K86371068
BRD-K62085719	BRD-K62085719
BRD-K72135530	BRD-K72135530
BRD-K39160765	4-chlorophenylguanidine
BRD-K08939002	BRD-K08939002
BRD-A67508925	BRD-A67508925
BRD-K98529522	BRD-K98529522
BRD-K11259871	BRD-K11259871
BRD-K70109334	BRD-K70109334
BRD-K68575551	BRD-K68575551
BRD-K08996393	BRD-K08996393
BRD-K15939043	BRD-K15939043
BRD-K25649279	2-iodomelatonin
BRD-K21893543	BRD-K21893543
BRD-A73559168	BRD-A73559168
BRD-K72468471	BRD-K72468471
BRD-K03875473	BRD-K03875473
BRD-K52634604	BRD-K52634604
BRD-K79347397	BRD-K79347397
BRD-K26196953	BRD-K26196953
BRD-K24422491	BRD-K24422491
BRD-K10148216	BRD-K10148216
BRD-K98695520	BRD-K98695520
BRD-K80240487	BRD-K80240487
BRD-K85917058	BRD-K85917058
BRD-K39074860	BRD-K39074860
BRD-K44131977	BRD-K44131977
BRD-K89742282	BRD-K89742282
BRD-K59841546	BRD-K59841546
BRD-K01296372	BRD-K01296372
BRD-K81804676	BRD-K81804676
BRD-K97707303	BRD-K97707303
BRD-K07982814	BRD-K07982814
BRD-K43548664	BRD-K43548664
BRD-K54003455	BRD-K54003455
BRD-K71881549	BRD-K71881549
BRD-K82477786	BRD-K82477786
BRD-K76431854	BRD-K76431854
BRD-K57155690	BRD-K57155690
BRD-K92365616	BRD-K92365616
BRD-K62418398	BRD-K62418398
BRD-K43872193	BRD-K43872193
BRD-K44126416	BRD-K44126416
BRD-K31390971	BRD-K31390971
BRD-K71491645	BRD-K71491645
BRD-K30594227	BRD-K30594227
BRD-K99944747	BRD-K99944747
BRD-A47109850	BRD-A47109850
BRD-K64451677	BRD-K64451677
BRD-A22089150	BRD-A22089150
BRD-K20437312	BRD-K20437312
BRD-K60453579	BRD-K60453579
BRD-K68869896	BRD-K68869896
BRD-K31479652	BRD-K31479652
BRD-K34243619	BRD-K34243619
BRD-K27982554	BRD-K27982554
BRD-K30121969	BRD-K30121969
BRD-K07981644	BRD-K07981644
BRD-K12003101	BRD-K12003101
BRD-K19814171	BRD-K19814171
BRD-K18488784	BRD-K18488784
BRD-K83393282	BRD-K83393282
BRD-K81006490	BRD-K81006490
BRD-K85843964	BRD-K85843964
BRD-K61383885	BRD-K61383885
BRD-K01152687	BRD-K01152687
BRD-K61868194	BRD-K61868194
BRD-K95543908	BRD-K95543908
BRD-K98225007	BRD-K98225007
BRD-K92195351	BRD-K92195351
BRD-K85803608	BRD-K85803608
BRD-K88925664	BRD-K88925664
BRD-K22672200	BRD-K22672200
BRD-K97257286	BRD-K97257286
BRD-K69348766	BRD-K69348766
BRD-K40300525	BRD-K40300525
BRD-K96761342	BRD-K96761342
BRD-K56234278	BRD-K56234278
BRD-K87205390	BRD-K87205390
BRD-K06576075	BRD-K06576075
BRD-K08300592	BRD-K08300592
BRD-K58607444	BRD-K58607444
BRD-K84028274	BRD-K84028274
BRD-K47511177	BRD-K47511177
BRD-K62418408	BRD-K62418408
BRD-K45833502	BRD-K45833502
BRD-A65806553	BRD-A65806553
BRD-K92312193	BRD-K92312193
BRD-K29178949	BRD-K29178949
BRD-A12894472	BRD-A12894472
BRD-K29726765	BRD-K29726765
BRD-K66541877	BRD-K66541877
BRD-A35871558	BRD-A35871558
BRD-K43570522	BRD-K43570522
BRD-K11165361	BRD-K11165361
BRD-K59134599	BRD-K59134599
BRD-K35441510	BRD-K35441510
BRD-K44643967	BRD-K44643967
BRD-K91511557	BRD-K91511557
BRD-K10058823	BRD-K10058823
BRD-K20895937	BRD-K20895937
BRD-K18077898	BRD-K18077898
BRD-K30488928	BRD-K30488928
BRD-K86065375	BRD-K86065375
BRD-K27154831	BRD-K27154831
BRD-K22748970	BRD-K22748970
BRD-K11428617	BRD-K11428617
BRD-K90205159	BRD-K90205159
BRD-A04231641	BRD-A04231641
BRD-A34492468	BRD-A34492468
BRD-A37056613	BRD-A37056613
BRD-K40472535	BRD-K40472535
BRD-K57195030	BRD-K57195030
BRD-K55144248	BRD-K55144248
BRD-K56957303	BRD-K56957303
BRD-K24479270	BRD-K24479270
BRD-K45522895	BRD-K45522895
BRD-K81932943	BRD-K81932943
BRD-K68683482	BRD-K68683482
BRD-K45717258	BRD-K45717258
BRD-K42757676	BRD-K42757676
BRD-K14970242	BRD-K14970242
BRD-K38120474	BRD-K38120474
BRD-K56224420	BRD-K56224420
BRD-K12930517	BRD-K12930517
BRD-K39597125	BRD-K39597125
BRD-K12089436	BRD-K12089436
BRD-K03546460	BRD-K03546460
BRD-K48519079	BRD-K48519079
BRD-K84266230	BRD-K84266230
BRD-K20278539	BRD-K20278539
BRD-K50726251	BRD-K50726251
BRD-K37892442	BRD-K37892442
BRD-K04426746	BRD-K04426746
BRD-K54538111	BRD-K54538111
BRD-K63024248	BRD-K63024248
BRD-K68084083	BRD-K68084083
BRD-K84210390	BRD-K84210390
BRD-K23763017	BRD-K23763017
BRD-K86942117	BRD-K86942117
BRD-K10571700	BRD-K10571700
BRD-K69780027	BRD-K69780027
BRD-K74873856	BRD-K74873856
BRD-K88960810	BRD-K88960810
BRD-K99908071	BRD-K99908071
BRD-K45343543	BRD-K45343543
BRD-K39936803	BRD-K39936803
BRD-K68433511	BRD-K68433511
BRD-K44955380	BRD-K44955380
BRD-K90694955	BRD-K90694955
BRD-K41063113	BRD-K41063113
BRD-K71460915	BRD-K71460915
BRD-K86638309	BRD-K86638309
BRD-K09693670	BRD-K09693670
BRD-K44994529	BRD-K44994529
BRD-K68072222	BRD-K68072222
BRD-K58762810	BRD-K58762810
BRD-K84246050	BRD-K84246050
BRD-K21937603	BRD-K21937603
BRD-K07826724	BRD-K07826724
BRD-K02715134	BRD-K02715134
BRD-K75429775	BRD-K75429775
BRD-K08753635	BRD-K08753635
BRD-K46562329	BRD-K46562329
BRD-K29200961	BRD-K29200961
BRD-K36298208	BRD-K36298208
